Username,Round of 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round of 32,,,,,,,,,,,,,,,,Sweet 16,,,,,,,,Elite 8,,,,Final Four,,Championship,Tie Breaker
,East,,,,,,,,West,,,,,,,,South,,,,,,,,MidWest,,,,,,,,East,,,,West,,,,South,,,,MidWest,,,,East,,West,,South,,MidWest,,East,West,South,MidWest,East/West,South/MidWest,Champion
Nedmac2, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Saint Mary's, New Mexico, Nevada, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Colorado St., Auburn, Iowa State, North Carolina, Nevada, Houston, Marquette, Purdue, Creighton, Auburn, North Carolina, Houston, Creighton, Auburn, Houston, Houston, 156, 
Nick20, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, Alabama, Baylor, Houston, Marquette, Kansas, Creighton, Iowa State, Baylor, Houston, Creighton, Iowa State, Creighton, Iowa State, 129, 
rayman2038, UCONN, Florida Atlantic, San Diego St., Yale, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Purdue, UCONN, 156, 
RhondaEastom, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, North Carolina, Purdue, Purdue, 81, 
RhondaEastom, UCONN, Northwestern, UAB, Auburn, BYU, Illinois, Drake, South Dakota St., North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, Texas Tech, Kentucky, Colorado, Marquette, Grambling St., TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, UAB, BYU, Drake, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Texas Tech, Marquette, TCU, Kansas, Creighton, Tennessee, UCONN, BYU, Alabama, Baylor, Duke, Marquette, Kansas, Tennessee, UCONN, Baylor, Marquette, Tennessee, UCONN, Marquette, UCONN, 111, 
richardlamar, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Oakland, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, New Mexico, Nevada, Houston, Wisconsin, Oakland, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, New Mexico, Houston, Marquette, Purdue, Tennessee, UCONN, North Carolina, Marquette, Purdue, UCONN, Purdue, UCONN, 145, 
rockyledo, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, New Mexico, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Kentucky, Purdue, Creighton, UCONN, North Carolina, Houston, Purdue, UCONN, Purdue, UCONN, 138, 
rodyancy1, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Houston, Houston, 145, 
rodyancy1, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Creighton, UCONN, North Carolina, Houston, Purdue, North Carolina, Houston, Houston, 145, 
rodyancy1, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, Arizona, Houston, Arizona, 145, 
RogerLouck, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, UAB, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, South Carolina, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, Illinois, Arizona, Kentucky, Purdue, Illinois, Kentucky, Illinois, 165, 
sadfrog, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Colgate, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Alabama, Clemson, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, South Carolina, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Kentucky, Purdue, South Carolina, UCONN, Alabama, Houston, Purdue, UCONN, Houston, UCONN, 158, 
samyville, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., McNeese, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Texas Tech, Marquette, Purdue, McNeese, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Marquette, Purdue, UCONN, Purdue, UCONN, 155, 
samyville, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Texas Tech, Marquette, Purdue, McNeese, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, Iowa State, North Carolina, Marquette, Tennessee, North Carolina, Tennessee, North Carolina, 155, 
scottaltena, UCONN, Northwestern, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Florida, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Baylor, Houston, Florida, Gonzaga, Creighton, UCONN, Baylor, Houston, Creighton, UCONN, Houston, UCONN, 143, 
Sleezolang, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Charleston, Clemson, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Florida, Purdue, Kansas, Oregon, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Duke, Kentucky, Purdue, Tennessee, Iowa State, North Carolina, Duke, Tennessee, North Carolina, Duke, Duke, 118, 
SmavisDavis, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Charleston, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, Illinois, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, Auburn, Arizona, Houston, Purdue, Arizona, Purdue, Purdue, 139, 
SmavisDavis, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, New Mexico, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Houston, UCONN, 135, 
smed34, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, San Diego St., BYU, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Duke, Kentucky, Purdue, Creighton, UCONN, North Carolina, Kentucky, Creighton, North Carolina, Creighton, North Carolina, 169, 
stephanie151, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Grand Canyon, New Mexico, Arizona, Houston, James Madison, Kentucky, Marquette, Purdue, McNeese, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, Iowa State, North Carolina, Houston, Purdue, Iowa State, Purdue, Iowa State, 141, 
StMyers, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Houston, UCONN, 142, 
stosh1, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, Alabama, Baylor, Houston, Marquette, Kansas, Tennessee, UCONN, Alabama, Houston, Tennessee, UCONN, Tennessee, UCONN, 167, 
Strick9, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Morehead St., Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, McNeese, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Duquesne, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, James Madison, Texas Tech, Marquette, Purdue, McNeese, Creighton, Tennessee, Auburn, Iowa State, North Carolina, Baylor, Houston, Marquette, Purdue, Tennessee, Auburn, North Carolina, Marquette, Tennessee, North Carolina, Tennessee, North Carolina, 135, 
tarrisjs, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, Arizona, Houston, Arizona, 143, 
tarrisjs, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Marquette, Purdue, Creighton, UCONN, Arizona, Houston, Purdue, UCONN, Purdue, Purdue, 146, 
THA BLVD, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Houston, UCONN, 160, 
tmdailey5, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Charleston, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Colorado, Western Kentucky, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Colorado, Utah St., Gonzaga, Creighton, Texas, UCONN, Iowa State, Saint Mary's, Arizona, Houston, Kentucky, Utah St., Creighton, Iowa State, Arizona, Kentucky, Creighton, Iowa State, Kentucky, Iowa State, 148, 
Toolorn1, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Morehead St., Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Colgate, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Akron, Texas, Saint Peter's, UCONN, Auburn, Morehead St., Iowa State, Michigan St., Saint Mary's, Clemson, Arizona, Texas A&M, Wisconsin, NC State, Marquette, Purdue, Kansas, Akron, Saint Peter's, UCONN, Morehead St., Michigan St., Arizona, Wisconsin, NC State, Kansas, Akron, UCONN, Michigan St., Wisconsin, Kansas, UCONN, Kansas, Kansas, 152, 
Top Gun, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Grand Canyon, Baylor, Dayton, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, Illinois, North Carolina, Dayton, Houston, Kentucky, Purdue, Tennessee, Illinois, Dayton, Houston, Purdue, Illinois, Purdue, Purdue, 157, 
Top Gun, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, UAB, BYU, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Colorado, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Colorado, Purdue, Creighton, UCONN, North Carolina, Houston, Purdue, UCONN, Purdue, UCONN, 158, 
victorynchrist, UCONN, Florida Atlantic, UAB, Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, UAB, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Texas Tech, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Saint Mary's, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Saint Mary's, Houston, Purdue, UCONN, Houston, Houston, 151, 
victorynchrist, UCONN, Florida Atlantic, UAB, Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, UAB, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Creighton, Iowa State, North Carolina, Houston, Purdue, Iowa State, Houston, Iowa State, 153, 
Vorndranaj, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Charleston, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Colorado St., Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Charleston, New Mexico, Arizona, Houston, James Madison, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Colorado St., UCONN, Illinois, North Carolina, New Mexico, Houston, Marquette, Purdue, Creighton, UCONN, North Carolina, Marquette, Purdue, North Carolina, Purdue, North Carolina, 151, 
angie1206, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, Alabama, New Mexico, Houston, Marquette, Purdue, Tennessee, UCONN, Alabama, Houston, Purdue, UCONN, Houston, Houston, 129, 
annamgeis, UCONN, Florida Atlantic, San Diego St., Yale, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Saint Peter's, UCONN, San Diego St., BYU, Iowa State, North Carolina, Saint Mary's, Clemson, Arizona, Texas A&M, Duke, NC State, Marquette, Purdue, Gonzaga, South Carolina, Texas, San Diego St., BYU, North Carolina, Arizona, Duke, Marquette, Purdue, South Carolina, BYU, Arizona, Duke, Purdue, Arizona, Purdue, Arizona, 125, 
baoleary32, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Akron, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Oregon, Tennessee, UCONN, Illinois, North Carolina, Arizona, Duke, Kentucky, Purdue, Tennessee, UCONN, North Carolina, Duke, Purdue, UCONN, Purdue, UCONN, 142, 
baoleary32, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., BYU, Iowa State, North Carolina, Alabama, Clemson, Arizona, Houston, Duke, Kentucky, Florida, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Duke, Kentucky, Purdue, Tennessee, UCONN, Arizona, Duke, Purdue, UCONN, Purdue, UCONN, 139, 
bigchaddy2008, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Kansas, South Carolina, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, Arizona, Purdue, Purdue, 145, 
Bijay97, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., McNeese, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Purdue, Purdue, 151, 
